Timestamp,Role,YearsOfExperience,FamiliarityWithBIM,CurrentBIMUsage,ReasonForNoBIM,adv_centralizesInfo,adv_improvesClarity3D,adv_reducesMisunderstandings,adv_facilitatesFeedback,adv_enhancesIntegration,adv_multidisciplinaryCollab,adv_streamlinesCoordination,adv_integratedDelivery,adv_remoteCollaboration,adv_promotesTransparency,adv_speedsUpPlanning,adv_learningCurveJustified,adv_automatesTakeoff,adv_parametricModeling,adv_boostsOverallEfficiency,adv_clashDetection,adv_reducesOnSiteErrors,adv_minimizesAmbiguities,adv_visualizesComplexSystems,adv_improvesConstructability,adv_lowersCosts,adv_optimizesResourceUsage,adv_cutsDownDelays,adv_longTermSavings,adv_smootherWorkflows,chal_dataExchange,chal_disorganizedInfo,chal_outdatedInfo,chal_misinterpretation,chal_siloedWorkflows,chal_ineffectiveCoordination,chal_limitedInteroperability,chal_lackOfTrust,chal_steepLearningCurve,chal_underutilizationOfFeatures,chal_inadequateHardware,chal_insufficientTraining,chal_limitedClashKnowledge,chal_poorRoleDefinitions,chal_incompleteModels,chal_noStandardizedProtocols,chal_highInvestment,chal_difficultyProvingROI,chal_extendedTimelines,chal_misalignmentOfCosts,strat_establishCDE,strat_adoptIFC,strat_implementIPD,strat_appointBimCoordinator,strat_ongoingTraining,strat_investInHardware,strat_mandatoryClashDetection,strat_developBEP,strat_conductROIStudies,strat_integrateCostTools,ProjectsInvolved,OrganizationType,Age,Gender,Location
2/14/2026 22:51:39,Client/Owner/Developer,3,Somewhat familiar,Planning to adopt,N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,1,1,1,4,4,3,3,5,4,5,5,5,3,5,5,4,4,5,5,5,5,5,5,5,5,5,5,"Residential, Commercial",Client/Owner/Developer,43,Prefer not to say,Benguet
2/14/2026 22:52:03,Client/Owner/Developer,2,Not at all familiar,Planning to adopt,N/A,5,5,4,4,3,4,3,5,4,4,4,3,4,5,4,5,3,5,4,5,3,5,5,3,5,4,5,5,3,4,3,5,5,4,5,5,5,5,3,5,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,Residential,Client/Owner/Developer,31,Male,"Baguio City, Benguet"
2/14/2026 22:52:30,Client/Owner/Developer,3,Not at all familiar,Planning to adopt,N/A,4,4,3,4,3,2,3,4,3,3,3,2,3,4,3,3,2,3,4,4,3,4,4,3,3,5,3,4,4,5,3,4,3,3,3,4,4,5,3,4,3,3,3,3,4,4,3,4,5,3,3,3,3,3,3,Commercial,Client/Owner/Developer,30,Female,"Dagupan, Pangasinan"
2/14/2026 22:53:58,Client/Owner/Developer,7,Very familiar,Currently use BIM,N/A,4,5,3,4,3,4,4,3,5,4,5,4,5,4,5,5,4,3,4,5,5,3,4,4,4,5,3,5,5,4,5,4,3,4,5,5,5,4,5,4,5,5,4,3,4,4,5,4,4,5,5,4,5,5,5,"Residential, Commercial",Government/Regulatory Agency,35,Male,"Baguio City, Benguet"
2/14/2026 22:56:39,Contractor,4,Somewhat familiar,Currently use BIM,N/A,5,4,5,5,5,4,5,4,3,4,5,5,4,5,4,5,5,4,5,5,5,5,4,3,4,2,2,2,3,2,3,4,4,4,4,4,5,4,3,4,4,5,4,4,4,4,4,4,5,5,4,4,4,4,4,"Residential, Commercial, Infrastructure",Construction Company/Contractor,29,Male,"Baguio City, Benguet"
2/14/2026 22:57:46,Project Manager,8,Very familiar,Currently use BIM,N/A,5,5,3,4,5,4,4,5,5,4,4,3,5,4,4,4,4,5,4,3,4,5,4,4,5,3,2,2,1,1,2,3,4,2,3,4,4,3,2,2,1,2,4,3,2,5,4,4,3,4,5,4,5,4,4,"Residential, Commercial, Infrastructure",Consulting/Project Management Firm,35,Female,"Bangar, La Union"
2/14/2026 22:57:51,Project Manager,5,Very familiar,Currently use BIM,N/A,5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,4,4,4,5,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,"Residential, Commercial",Consulting/Project Management Firm,28,Female,"Baguio City, Benguet"
2/14/2026 22:57:51,Project Manager,12,Very familiar,Currently use BIM,N/A,5,5,4,5,4,5,5,4,5,5,5,5,4,5,4,4,4,5,4,5,4,5,5,5,5,4,4,3,5,4,5,3,5,2,5,5,5,5,5,5,5,1,1,1,2,5,5,5,5,5,5,5,5,5,5,"Residential, Commercial, Industrial",Construction Company/Contractor,43,Male,"Guimba, Nueva Ecija"
2/14/2026 22:57:55,Contractor,15,Very familiar,Currently use BIM,N/A,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,4,5,4,5,5,3,4,4,5,5,2,1,5,3,4,4,4,5,4,4,4,5,5,4,4,2,3,4,4,5,4,5,5,5,3,5,4,4,4,5,"Residential, Commercial, Infrastructure, Industrial",Construction Company/Contractor,38,Male,"Bangar, La Union"
2/14/2026 22:58:13,Project Manager,10,Very familiar,Currently use BIM,N/A,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,5,5,5,5,5,5,5,5,4,3,1,4,1,1,1,1,3,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,"Commercial, Infrastructure, Industrial",Consulting/Project Management Firm,40,Female,"Baguio City, Benguet"
2/14/2026 22:59:21,Project Manager,3,Somewhat familiar,Planning to adopt,N/A,4,4,3,4,4,4,5,5,3,3,4,4,4,3,5,3,5,3,4,4,4,4,5,3,4,4,4,4,4,3,3,5,4,4,5,5,5,5,5,5,2,3,4,3,5,5,5,5,5,5,5,5,5,4,5,Residential,Consulting/Project Management Firm,31,Female,"Tinoc, Ifugao"
2/14/2026 23:06:32,Contractor,5,Somewhat familiar,Planning to adopt,N/A,4,3,3,4,5,5,3,3,4,2,4,3,4,4,4,4,5,2,3,4,4,5,4,3,4,3,2,3,4,4,3,4,5,5,3,4,5,4,4,3,3,5,5,2,5,4,3,4,3,4,5,4,5,5,5,Residential,Construction Company/Contractor,30,Male,"Baguio City, Benguet"
2/14/2026 23:08:24,Project Manager,7,Somewhat familiar,Currently use BIM,N/A,4,4,4,4,4,4,4,5,3,4,5,4,5,4,4,4,4,4,5,5,5,5,5,5,5,2,3,2,2,3,3,2,3,3,2,3,4,4,4,4,4,5,4,4,4,4,4,5,5,5,4,4,4,4,5,"Residential, Commercial, Infrastructure",Consulting/Project Management Firm,35,Male,"Santiago City, Isabela"
2/14/2026 23:09:53,Client/Owner/Developer,5,Somewhat familiar,Planning to adopt,N/A,4,5,4,4,5,5,5,4,5,5,5,4,4,4,5,4,4,5,5,5,4,4,5,4,5,3,2,2,2,2,2,3,4,3,4,4,4,4,4,3,3,2,2,2,3,4,4,4,5,5,5,4,4,4,5,"Residential, Commercial",Client/Owner/Developer,36,Male,"Quezon City, Philippines"
2/14/2026 23:11:55,Project Manager,17,Somewhat familiar,Currently use BIM,N/A,4,5,4,5,4,5,4,5,5,5,5,4,5,4,5,5,4,4,5,4,4,4,5,3,5,3,2,4,5,4,2,4,5,5,5,5,5,4,5,4,3,5,4,2,2,5,5,4,5,5,5,5,5,5,5,"Residential, Commercial",Consulting/Project Management Firm,38,Male,"Baguio City, Benguet"
2/14/2026 23:13:47,Contractor,5,Very familiar,Currently use BIM,N/A,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,4,4,5,5,5,5,5,5,5,5,5,5,Commercial,Construction Company/Contractor,31,Female,"Baguio City, Benguet"
2/14/2026 23:21:16,Project Manager,7,Somewhat familiar,Planning to adopt,N/A,4,5,5,4,5,5,4,3,5,3,5,3,4,5,5,4,4,5,5,3,3,5,4,3,5,3,3,4,3,5,2,3,5,4,3,5,4,3,4,3,3,4,5,4,4,5,5,4,4,4,5,4,4,5,5,Residential,Consulting/Project Management Firm,36,Male,"Baguio City, Benguet"
2/14/2026 23:21:29,Contractor,5,Somewhat familiar,Planning to adopt,N/A,5,5,4,4,5,4,3,4,5,3,4,3,4,4,4,4,4,3,5,4,3,3,4,4,5,4,3,4,3,3,4,4,3,4,3,4,4,4,4,3,4,5,4,4,4,4,4,3,4,4,4,4,4,3,4,"Residential, Commercial",Construction Company/Contractor,35,Prefer not to say,"Baguio City, Benguet"
2/14/2026 23:21:56,Client/Owner/Developer,2,Somewhat familiar,Currently use BIM,N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5,Commercial,Client/Owner/Developer,39,Female,"Baguio City, Benguet"
2/14/2026 23:29:28,Client/Owner/Developer,7,Somewhat familiar,Not using BIM,"I am a client, and don't have any expertise on any engineering software.",4,5,5,5,4,3,3,5,4,4,4,3,3,4,4,4,4,4,3,3,4,4,4,3,5,3,3,3,2,4,4,4,5,5,5,5,5,4,5,3,3,4,4,2,4,5,5,5,5,4,4,3,4,4,5,Commercial,Client/Owner/Developer,37,Male,"Baguio City, Benguet"
2/14/2026 23:30:23,Engineer,3,Very familiar,Currently use BIM,N/A,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,4,4,4,3,4,3,4,5,4,4,4,4,4,2,4,4,4,4,5,5,5,5,5,5,5,5,5,5,Residential,Architecture/Engineering Design Firm,27,Male,Pampanga
2/14/2026 23:30:41,Project Manager,20,Somewhat familiar,Planning to adopt,N/A,4,4,3,5,5,4,5,5,3,3,4,4,4,5,5,4,4,3,5,5,4,3,3,5,4,3,2,3,4,3,3,5,5,5,5,4,4,3,4,5,3,3,5,4,3,3,3,4,5,4,5,5,5,4,5,"Residential, Commercial",Consulting/Project Management Firm,45,Prefer not to say,Baguio City
2/14/2026 23:33:22,Client/Owner/Developer,5,Somewhat familiar,Planning to adopt,N/A,4,4,3,4,5,4,3,5,4,3,4,3,4,4,5,3,4,5,3,4,3,4,4,3,4,3,4,5,5,5,3,3,5,3,3,5,5,3,4,5,3,5,5,3,4,5,5,5,4,4,5,4,5,5,4,Residential,Client/Owner/Developer,37,Male,"Baguio City, Benguet"
2/14/2026 23:39:05,Client/Owner/Developer,2,Not at all familiar,Planning to adopt,N/A,5,5,4,4,5,4,4,4,5,3,5,5,5,3,5,4,4,3,3,4,4,5,5,5,3,4,2,4,4,3,3,3,4,3,3,4,5,3,4,5,5,4,4,5,5,3,3,3,4,3,4,4,4,4,4,Residential,Client/Owner/Developer,30,Female,Baguio City
2/14/2026 23:41:48,Client/Owner/Developer,2,Very familiar,Planning to adopt,N/A,4,4,5,4,4,4,5,4,4,4,5,1,4,4,4,4,4,4,4,5,5,5,4,4,4,3,2,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,3,4,"Residential, Commercial",Client/Owner/Developer,25,Prefer not to say,Baguio
2/15/2026 1:41:11,Project Manager,3,Somewhat familiar,Planning to adopt,N/A,5,4,4,5,5,5,4,4,4,5,5,4,4,4,4,4,4,4,4,5,5,5,4,5,5,5,4,4,5,4,4,4,5,5,4,5,4,4,4,4,5,4,4,4,5,4,5,5,4,4,5,5,4,4,4,Residential,Consulting/Project Management Firm,21,Male,"Baguio City, Benguet"
2/15/2026 1:50:26,Client/Owner/Developer,2,Somewhat familiar,Planning to adopt,N/A,4,4,5,4,4,5,4,4,4,4,5,4,4,5,4,4,4,5,5,4,4,4,4,4,5,3,4,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,4,4,5,5,4,5,4,4,5,4,Residential,Client/Owner/Developer,21,Male,"Baguio City, Benguet"
2/15/2026 7:37:44,Project Manager,6,Very familiar,Currently use BIM,N/A,5,4,5,5,4,5,4,5,5,5,4,4,5,5,4,5,5,5,4,5,5,5,5,4,5,4,4,5,5,5,4,5,5,5,4,5,5,4,5,5,4,5,4,4,5,5,5,5,5,5,5,4,5,5,5,"Residential, Commercial",Consulting/Project Management Firm,37,Male,"Baguio City, Benguet"
2/15/2026 11:20:54,Project Manager,10,Very familiar,Currently use BIM,N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"Residential, Commercial, Infrastructure, Industrial",Architecture/Engineering Design Firm,35,Male,"Baguio City, Benguet"
2/15/2026 11:55:25,Contractor,8,Very familiar,Planning to adopt,N/A,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Residential, Commercial, Infrastructure, Industrial",Construction Company/Contractor,35,Male,Tarlac City
2/15/2026 11:56:48,Client/Owner/Developer,8,Somewhat familiar,Planning to adopt,N/A,4,4,4,3,3,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,4,4,4,4,4,4,5,5,4,5,5,4,4,"Residential, Commercial",Client/Owner/Developer,38,Prefer not to say,Philippines
2/15/2026 12:05:31,Project Manager,10,Somewhat familiar,Planning to adopt,N/A,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Residential, Commercial, Infrastructure, Industrial",Consulting/Project Management Firm,41,Female,"Baguio City, Benguet"
2/15/2026 12:12:19,Contractor,2,Very familiar,Currently use BIM,N/A,4,5,4,5,4,4,5,5,4,5,4,5,4,4,5,4,5,5,5,5,4,5,4,4,5,2,2,2,2,3,3,1,1,2,2,3,2,2,1,1,2,2,1,1,2,4,4,4,3,4,3,3,4,5,5,"Residential, Commercial",Construction Company/Contractor,26,Female,"Baguio City, Benguet"
2/15/2026 12:17:09,Client/Owner/Developer,5,Very familiar,Planning to adopt,N/A,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Residential, Commercial, Infrastructure, Industrial",Client/Owner/Developer,34,Prefer not to say,"Bulacan, Bulacan"
2/15/2026 12:32:41,Project Manager,7,Somewhat familiar,Currently use BIM,N/A,4,4,3,5,4,4,4,5,4,4,5,5,4,5,4,4,5,4,4,4,3,4,4,3,4,3,2,4,4,4,4,5,4,5,3,4,5,4,4,4,3,4,4,4,5,4,4,4,4,5,4,4,4,4,4,"Residential, Commercial",Consulting/Project Management Firm,33,Female,Baguio City
2/15/2026 13:07:39,Project Manager,12,Very familiar,Currently use BIM,N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,2,3,3,4,4,4,3,4,4,3,4,3,4,3,4,4,3,3,4,5,4,5,5,5,4,5,5,4,5,"Residential, Commercial, Infrastructure",Consulting/Project Management Firm,42,Male,Philippines
2/15/2026 13:11:56,Contractor,15,Somewhat familiar,Currently use BIM,N/A,4,5,4,3,3,4,5,4,3,4,4,3,5,4,4,5,5,4,5,5,5,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,5,5,5,5,4,4,4,5,5,4,5,5,4,5,"Residential, Commercial, Infrastructure, Industrial",Construction Company/Contractor,45,Male,Philippines
2/15/2026 13:12:33,Contractor,5,Very familiar,Currently use BIM,N/A,5,4,5,5,4,4,5,5,4,4,5,5,4,5,4,4,4,5,4,5,5,5,4,4,4,2,1,1,1,2,2,1,1,1,2,1,1,2,1,1,2,2,2,1,1,5,5,5,5,4,4,4,4,5,5,"Residential, Commercial",Construction Company/Contractor,30,Male,"Baguio City, Benguet"
2/15/2026 13:22:47,Client/Owner/Developer,3,Very familiar,Currently use BIM,N/A,4,4,5,5,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,5,5,"Residential, Commercial",Client/Owner/Developer,29,Female,"Santa Cruz, Zambales"
2/15/2026 14:06:23,Engineer,3,Not at all familiar,Not using BIM,Not familiar,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Residential, Commercial",Architecture/Engineering Design Firm,29,Male,"Baguio City, Bengeut"
2/15/2026 14:08:29,Contractor,3,Not at all familiar,Not using BIM,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Residential,Government/Regulatory Agency,28,Male,La Trinidad Benguet
2/15/2026 14:47:38,Contractor,12,Somewhat familiar,Planning to adopt,N/A,4,5,4,3,3,4,4,4,3,3,4,4,4,3,4,5,4,4,5,4,4,3,4,4,4,4,3,4,4,4,5,4,4,5,4,4,5,4,4,4,3,5,4,4,4,4,4,3,5,5,4,5,5,4,4,"Residential, Commercial",Construction Company/Contractor,40,Female,"Baguio City, Benguet"
2/15/2026 14:47:38,Contractor,12,Very familiar,Planning to adopt,N/A,3,4,2,4,3,2,4,3,3,3,3,4,2,4,3,4,4,4,4,4,3,2,3,2,3,4,3,4,3,4,5,4,4,4,3,4,5,4,4,5,4,5,4,4,4,3,3,3,4,5,3,4,3,3,3,"Residential, Commercial, Infrastructure",Construction Company/Contractor,48,Male,Baguio City
2/15/2026 16:13:35,Client/Owner/Developer,3,Somewhat familiar,Currently use BIM,N/A,3,4,2,3,4,3,3,4,4,4,3,3,4,4,4,4,4,3,4,3,3,3,4,2,3,4,2,4,4,4,4,5,4,4,4,4,5,4,4,4,3,5,3,3,3,4,3,3,4,4,3,3,4,4,3,Residential,Construction Company/Contractor,31,Female,"Tuba, Benguet"
2/15/2026 21:57:18,Contractor,2,Somewhat familiar,Planning to adopt,N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,3,4,5,4,2,3,4,2,2,4,4,2,4,4,4,5,4,2,4,4,4,4,4,5,5,5,4,5,5,4,5,4,5,Residential,Construction Company/Contractor,29,Female,"Mankayan, Benguet"
2/15/2026 22:36:44,Project Manager,12,Very familiar,Currently use BIM,N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,"Residential, Infrastructure",Construction Company/Contractor,37,Male,"Conception, Tarlac"
2/15/2026 22:48:39,Client/Owner/Developer,9,Very familiar,Currently use BIM,N/A,5,5,5,5,3,5,4,5,3,5,3,3,3,3,4,5,4,5,5,5,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,5,3,3,3,"Commercial, Industrial",Client/Owner/Developer,34,Male,"Binalonan, Pangasinan"
2/16/2026 0:44:33,Contractor,5,Somewhat familiar,Planning to adopt,N/A,3,4,3,4,4,3,4,3,4,5,3,3,4,4,3,3,3,3,4,4,4,4,3,3,4,2,2,4,3,3,3,3,4,4,2,4,3,3,4,3,4,2,3,3,3,4,3,4,4,4,3,4,3,3,3,Commercial,Construction Company/Contractor,29,Male,"Baguio City, Benguet"
2/16/2026 4:04:08,Client/Owner/Developer,7,Very familiar,Currently use BIM,N/A,5,5,4,5,4,5,5,5,5,5,4,5,5,5,4,5,4,5,5,5,5,5,5,5,5,2,2,1,2,3,3,3,4,4,5,4,3,4,2,3,3,4,4,4,3,4,4,4,4,5,5,5,5,3,4,"Residential, Commercial",Client/Owner/Developer,32,Male,"Atok, Benguet"
2/16/2026 8:43:22,Contractor,8,Not at all familiar,Planning to adopt,N/A,3,3,3,4,4,4,3,3,3,4,4,4,3,4,4,3,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Residential, Commercial",Architecture/Engineering Design Firm,32,Male,"Baguio City, Benguet"
2/16/2026 19:30:37,Engineer,1,Somewhat familiar,Planning to adopt,N/A,4,5,4,5,4,4,4,4,3,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,3,4,3,4,4,4,4,5,4,4,3,3,3,4,4,4,3,4,4,4,Residential,Architecture/Engineering Design Firm,21,Female,Baguio City
2/17/2026 10:07:39,Engineer,5,Somewhat familiar,Planning to adopt,N/A,4,5,5,4,5,5,5,5,4,3,5,4,3,5,4,4,3,5,4,4,3,4,3,4,3,4,2,4,3,2,3,4,4,4,4,3,4,4,4,5,4,4,4,5,4,3,4,5,3,4,4,4,5,5,5,Residential,Construction Company/Contractor,33,Female,"Quezon City, Manila"
2/17/2026 13:21:14,Contractor,13,Somewhat familiar,Currently use BIM,N/A,4,5,3,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,5,4,4,4,4,3,4,4,3,4,4,3,3,4,4,4,4,4,4,5,4,4,4,5,5,5,4,4,5,4,4,5,4,4,4,4,4,Commercial,Construction Company/Contractor,56,Female,"Baguio City, Benguet"
2/17/2026 13:26:44,Project Manager,9,Very familiar,Currently use BIM,N/A,4,4,5,5,5,5,5,4,4,4,5,4,5,4,4,5,4,5,5,4,4,5,4,5,4,4,5,4,4,4,4,5,5,5,5,4,4,4,5,4,4,5,4,5,5,4,4,5,4,4,5,4,5,4,5,"Residential, Commercial, Industrial",Consulting/Project Management Firm,49,Male,Cebu City
2/17/2026 13:30:38,Project Manager,9,Very familiar,Currently use BIM,N/A,4,5,4,5,5,4,4,5,5,4,4,5,5,4,4,4,4,4,5,4,4,5,4,5,5,4,4,4,5,4,4,4,4,4,4,5,5,4,4,4,5,5,4,4,4,4,5,4,5,4,4,5,5,4,4,"Residential, Commercial, Industrial",Consulting/Project Management Firm,49,Male,Cebu City
2/19/2026 19:31:15,Engineer,4,Somewhat familiar,Currently use BIM,N/A,4,4,3,4,4,4,4,4,4,3,4,3,3,4,3,4,4,4,3,4,3,3,4,4,4,4,4,4,4,3,3,5,3,4,4,4,3,4,3,3,4,3,3,4,4,4,4,3,4,3,3,4,3,3,4,"Residential, Commercial",Construction Company/Contractor,32,Prefer not to say,Bagio City
2/19/2026 19:34:02,Contractor,6,Very familiar,Currently use BIM,N/A,4,4,4,4,4,4,4,3,4,3,4,4,4,4,3,3,4,4,3,4,3,4,4,4,4,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,"Residential, Commercial",Construction Company/Contractor,36,Prefer not to say,"La Trinidad, Benguet"
2/20/2026 7:17:57,Engineer,5,Somewhat familiar,Planning to adopt,N/A,4,5,5,5,5,5,5,5,4,4,5,5,5,5,5,4,4,4,5,4,5,4,5,4,5,4,2,2,4,4,4,4,3,4,5,5,5,4,4,3,4,5,3,3,4,5,5,5,5,4,5,4,4,4,4,"Residential, Commercial, Infrastructure, Industrial",Construction Company/Contractor,27,Male,Metro Manila
2/20/2026 17:36:30,Project Manager,15,Somewhat familiar,Planning to adopt,N/A,5,4,4,4,4,4,4,4,4,4,4,5,4,3,4,4,4,3,4,4,3,4,4,4,4,3,4,4,4,3,4,5,4,4,5,4,4,4,5,5,4,4,4,5,4,5,5,4,4,4,5,5,4,4,5,"Residential, Commercial, Infrastructure, Industrial",Consulting/Project Management Firm,40,Female,"Balanga, Bataan"
2/20/2026 21:00:09,Client/Owner/Developer,1,Somewhat familiar,Currently use BIM,N/A,3,3,3,4,3,3,4,4,4,3,3,4,4,4,3,3,3,4,4,3,4,3,4,4,4,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Residential,Client/Owner/Developer,31,Male,Tarlac City
2/21/2026 10:23:33,Client/Owner/Developer,4,Not at all familiar,Not using BIM,Budget Constraints,3,3,3,2,3,4,4,4,5,4,4,4,4,4,4,3,2,3,3,3,3,3,4,4,3,3,4,4,4,3,3,3,3,4,3,3,2,4,4,4,3,3,4,4,4,3,3,3,4,3,4,4,2,3,3,Residential,Client/Owner/Developer,41,Male,Baguio
2/21/2026 10:24:11,Project Manager,15,Very familiar,Currently use BIM,N/A,5,5,5,4,5,5,5,4,5,4,4,5,5,5,5,5,4,4,5,5,4,4,5,5,4,4,2,4,4,4,4,4,4,4,5,4,5,4,4,4,3,4,4,4,4,5,4,4,5,5,4,5,5,4,5,"Residential, Commercial, Infrastructure, Industrial",Consulting/Project Management Firm,45,Female,"San Fernando City, La Union"
2/21/2026 10:28:02,Client/Owner/Developer,6,Not at all familiar,Not using BIM,Lack of Proper Equipment,4,4,4,4,4,3,4,3,4,4,3,4,4,4,3,4,4,4,4,2,3,3,3,3,4,3,4,4,4,3,4,3,3,4,3,4,3,2,4,4,4,4,3,4,3,3,4,4,3,4,3,4,4,3,4,Residential,Client/Owner/Developer,42,Male,Benguet
2/21/2026 10:32:14,Project Manager,15,Very familiar,Currently use BIM,N/A,5,5,5,4,5,5,5,4,5,4,4,5,5,5,5,5,4,4,5,5,4,4,5,5,4,4,2,4,4,4,4,4,4,4,5,4,5,4,4,4,3,4,4,4,4,5,4,4,5,5,4,5,5,4,5,"Residential, Commercial, Infrastructure, Industrial",Consulting/Project Management Firm,48,Female,Quezon City
2/21/2026 10:41:13,Contractor,6,Somewhat familiar,Planning to adopt,N/A,4,4,4,3,4,4,4,3,4,4,4,4,4,5,4,4,4,4,3,4,4,4,4,4,3,4,3,4,3,4,4,4,3,4,4,3,4,4,4,3,4,4,4,1,2,4,2,4,2,3,4,3,4,2,3,"Residential, Infrastructure",Construction Company/Contractor,41,Male,"Bailen, Cavite"
2/21/2026 10:43:08,Contractor,3,Somewhat familiar,Planning to adopt,N/A,4,4,4,4,5,3,3,4,4,4,5,4,4,3,4,4,4,4,4,4,3,3,4,4,5,4,4,5,4,4,4,5,4,5,4,4,3,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,5,4,4,Commercial,Construction Company/Contractor,30,Female,Cebu
2/21/2026 10:43:15,Project Manager,14,Very familiar,Planning to adopt,N/A,5,4,4,4,4,4,3,4,4,4,4,3,4,4,4,5,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,5,4,4,5,4,4,4,4,3,4,4,4,4,5,4,3,4,3,3,4,5,4,4,3,"Residential, Commercial, Infrastructure, Industrial",Construction Company/Contractor,54,Male,"Bantay, Ilocos Sur"
2/21/2026 10:44:17,Contractor,5,Somewhat familiar,Planning to adopt,N/A,4,4,3,4,4,4,3,2,4,4,2,5,4,2,4,3,2,2,4,4,3,2,4,4,2,4,2,4,4,4,3,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Residential,Construction Company/Contractor,35,Male,"Baguio City, Benguet"
2/21/2026 10:47:06,Client/Owner/Developer,10,Not at all familiar,Planning to adopt,N/A,4,4,4,3,3,3,3,4,3,3,2,4,4,3,3,4,3,3,3,3,3,4,4,3,3,3,3,4,3,4,4,4,3,4,4,4,4,4,4,3,4,3,3,3,3,4,4,4,4,4,3,3,3,3,3,Commercial,Client/Owner/Developer,48,Female,"Baguio, Bengeut"
